algorithm,seed,episode,cumulative_steps,eval_return,eval_return_std,eval_success_rate,eval_episode_length,setting
Expected SARSA,18,5000,34129,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1,7,0.02,0.14070529413628965,0.02,7.63,deterministic
Expected SARSA,19,200,1516,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,400,3128,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,600,4814,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,800,6310,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1000,7787,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1200,9340,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1400,10946,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1600,12326,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,1800,13930,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,2000,15443,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,2200,16901,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,2400,18315,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,2600,19833,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,2800,21192,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,3000,22612,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,3200,23903,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,3400,25198,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,3600,26454,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,3800,27704,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,4000,28923,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,4200,30134,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,4400,31336,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,4600,32541,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,4800,33749,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,19,5000,34951,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1,6,0.02,0.14070529413628968,0.02,7.84,deterministic
Expected SARSA,20,200,1615,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,400,3269,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,600,4733,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,800,6251,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1000,7765,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1200,9381,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1400,10886,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1600,12356,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,1800,13826,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,2000,15250,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,2200,16540,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,2400,17934,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,2600,19281,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,2800,20626,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,3000,21911,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,3200,23176,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,3400,24480,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,3600,25733,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,3800,26942,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,4000,28149,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,4200,29339,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,4400,30544,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,4600,31755,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,4800,32963,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,20,5000,34170,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1,8,0.01,0.09999999999999999,0.01,7.81,deterministic
Expected SARSA,21,200,1354,0.06,0.238683256575942,0.06,8.23,deterministic
Expected SARSA,21,400,2839,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,600,4232,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,800,5598,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1000,7082,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1200,8554,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1400,9894,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1600,11325,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,1800,12755,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,2000,14134,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,2200,15544,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,2400,16905,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,2600,18221,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,2800,19534,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,3000,20891,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,3200,22140,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,3400,23442,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,3600,24721,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,3800,25964,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,4000,27188,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,4200,28392,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,4400,29597,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,4600,30794,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,4800,32005,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,21,5000,33203,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1,4,0.02,0.14070529413628965,0.02,8.64,deterministic
Expected SARSA,22,200,1534,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,400,3041,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,600,4560,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,800,6106,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1000,7633,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1200,9270,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1400,10823,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1600,12353,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,1800,13886,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,2000,15324,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,2200,16777,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,2400,18195,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,2600,19580,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,2800,21017,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,3000,22397,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,3200,23787,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,3400,25142,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,3600,26439,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,3800,27653,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,4000,28879,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,4200,30082,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,4400,31288,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,4600,32489,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,4800,33690,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,22,5000,34892,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1,10,0.03,0.1714466079977653,0.03,7.71,deterministic
Expected SARSA,23,200,1516,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,400,3023,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,600,4366,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,800,5946,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1000,7358,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1200,8680,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1400,10178,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1600,11582,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,1800,12963,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,2000,14425,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,2200,15772,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,2400,17218,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,2600,18630,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,2800,19946,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,3000,21275,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,3200,22556,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,3400,23828,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,3600,25074,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,3800,26299,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,4000,27496,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,4200,28691,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,4400,29886,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,4600,31087,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,4800,32285,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,23,5000,33493,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1,5,0.02,0.14070529413628968,0.02,7.98,deterministic
Expected SARSA,24,200,1611,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,400,3147,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,600,4630,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,800,6316,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1000,7750,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1200,9271,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1400,10733,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1600,12304,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,1800,13693,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,2000,15127,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,2200,16474,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,2400,17759,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,2600,19093,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,2800,20433,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,3000,21803,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,3200,23084,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,3400,24349,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,3600,25618,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,3800,26847,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,4000,28064,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,4200,29260,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,4400,30466,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,4600,31669,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,4800,32880,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,24,5000,34086,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1,24,0.02,0.14070529413628968,0.02,8.08,deterministic
Expected SARSA,25,200,1642,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,400,3220,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,600,4621,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,800,6035,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1000,7410,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1200,8907,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1400,10264,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1600,11720,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,1800,13211,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,2000,14720,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,2200,16136,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,2400,17502,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,2600,18864,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,2800,20221,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,3000,21581,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,3200,22897,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,3400,24200,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,3600,25489,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,3800,26740,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,4000,27948,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,4200,29160,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,4400,30357,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,4600,31564,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,4800,32769,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,25,5000,33958,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1,4,0.02,0.14070529413628968,0.02,8.23,deterministic
Expected SARSA,26,200,1600,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,400,3197,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,600,4701,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,800,6137,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1000,7581,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1200,9035,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1400,10391,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1600,11856,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,1800,13241,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,2000,14538,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,2200,15943,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,2400,17331,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,2600,18719,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,2800,19997,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,3000,21366,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,3200,22657,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,3400,23953,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,3600,25236,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,3800,26456,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,4000,27676,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,4200,28881,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,4400,30095,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,4600,31303,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,4800,32511,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,26,5000,33724,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1,2,0.01,0.09999999999999999,0.01,8.86,deterministic
Expected SARSA,27,200,1621,0.04,0.19694638556693236,0.04,8.2,deterministic
Expected SARSA,27,400,3007,0.03,0.1714466079977653,0.03,7.37,deterministic
Expected SARSA,27,600,4472,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,800,6018,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1000,7654,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1200,9188,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1400,10673,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1600,12236,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,1800,13649,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,2000,15024,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,2200,16494,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,2400,17928,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,2600,19385,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,2800,20859,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,3000,22279,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,3200,23677,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,3400,25002,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,3600,26296,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,3800,27588,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,4000,28811,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,4200,30015,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,4400,31226,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,4600,32440,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,4800,33648,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,27,5000,34842,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1,11,0.02,0.14070529413628965,0.02,7.77,deterministic
Expected SARSA,28,200,1473,0.04,0.19694638556693236,0.04,7.53,deterministic
Expected SARSA,28,400,3046,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,600,4444,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,800,5826,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1000,7181,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1200,8586,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1400,10094,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1600,11524,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,1800,12928,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,2000,14360,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,2200,15677,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,2400,17090,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,2600,18416,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,2800,19685,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,3000,21005,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,3200,22246,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,3400,23559,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,3600,24789,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,3800,26024,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,4000,27241,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,4200,28444,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,4400,29647,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,4600,30845,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,4800,32059,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,28,5000,33263,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1,5,0.02,0.14070529413628965,0.02,8.11,deterministic
Expected SARSA,29,200,1429,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,400,2929,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,600,4524,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,800,6042,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1000,7460,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1200,8998,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1400,10449,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1600,12019,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,1800,13489,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,2000,14917,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,2200,16390,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,2400,17777,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,2600,19171,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,2800,20560,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,3000,22021,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,3200,23364,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,3400,24675,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,3600,25961,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,3800,27218,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,4000,28458,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,4200,29664,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,4400,30868,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,4600,32069,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,4800,33269,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,29,5000,34476,1.0,0.0,1.0,6.0,deterministic
SARSA,0,1,12,0.01,0.09999999999999999,0.01,7.49,slippery
SARSA,0,200,1675,0.02,0.14070529413628965,0.02,7.85,slippery
SARSA,0,400,3272,0.03,0.1714466079977653,0.03,5.17,slippery
SARSA,0,600,4808,0.28,0.4512608598542129,0.28,24.84,slippery
SARSA,0,800,6429,0.3,0.4605661864718382,0.3,21.65,slippery
SARSA,0,1000,7968,0.07,0.2564323999762428,0.07,7.63,slippery
SARSA,0,1200,9547,0.31,0.46482319871173167,0.31,26.34,slippery
SARSA,0,1400,11328,0.1,0.30151134457776363,0.1,8.46,slippery
SARSA,0,1600,13123,0.08,0.2726599243442907,0.08,11.47,slippery
SARSA,0,1800,15235,0.18,0.38612291966536916,0.18,12.34,slippery
SARSA,0,2000,17115,0.24,0.42923469599092784,0.24,20.67,slippery
SARSA,0,2200,19071,0.13,0.3379976689896311,0.13,12.48,slippery
SARSA,0,2400,21284,0.56,0.49888765156985887,0.56,47.78,slippery
SARSA,0,2600,23715,0.23,0.42295258468165076,0.23,18.57,slippery
SARSA,0,2800,26102,0.12,0.3265986323710904,0.12,13.8,slippery
SARSA,0,3000,28643,0.19,0.3942772444036626,0.19,19.06,slippery
SARSA,0,3200,31538,0.55,0.5,0.55,35.1,slippery
SARSA,0,3400,34550,0.32,0.4688261722621506,0.32,22.35,slippery
SARSA,0,3600,38173,0.36,0.4824181513244218,0.36,20.9,slippery
SARSA,0,3800,42827,0.36,0.4824181513244218,0.36,28.03,slippery
SARSA,0,4000,48497,0.5,0.502518907629606,0.5,32.16,slippery
SARSA,0,4200,55229,0.43,0.497569851956243,0.43,26.72,slippery
SARSA,0,4400,61211,0.76,0.42923469599092784,0.76,37.2,slippery
SARSA,0,4600,67720,0.5,0.502518907629606,0.5,28.43,slippery
SARSA,0,4800,74109,0.78,0.4163331998932266,0.78,42.75,slippery
SARSA,0,5000,81566,0.57,0.497569851956243,0.57,40.87,slippery
SARSA,1,1,4,0.01,0.09999999999999999,0.01,7.63,slippery
SARSA,1,200,1671,0.01,0.09999999999999999,0.01,7.5,slippery
SARSA,1,400,3369,0.06,0.23868325657594203,0.06,12.17,slippery
SARSA,1,600,4860,0.15,0.3588702812826367,0.15,15.46,slippery
SARSA,1,800,6462,0.07,0.2564323999762428,0.07,6.67,slippery
SARSA,1,1000,8286,0.07,0.2564323999762428,0.07,10.11,slippery
SARSA,1,1200,10067,0.13,0.33799766898963113,0.13,7.82,slippery
SARSA,1,1400,11753,0.19,0.3942772444036625,0.19,21.86,slippery
SARSA,1,1600,13651,0.26,0.44084400227680803,0.26,23.83,slippery
SARSA,1,1800,15311,0.22,0.4163331998932266,0.22,23.5,slippery
SARSA,1,2000,17100,0.11,0.3144660377352202,0.11,16.32,slippery
SARSA,1,2200,19056,0.15,0.3588702812826367,0.15,11.57,slippery
SARSA,1,2400,20978,0.21,0.40936018074033237,0.21,16.96,slippery
SARSA,1,2600,23380,0.58,0.49604496374885826,0.58,32.53,slippery
SARSA,1,2800,26030,0.26,0.44084400227680803,0.26,24.77,slippery
SARSA,1,3000,28666,0.21,0.40936018074033237,0.21,22.2,slippery
SARSA,1,3200,31380,0.21,0.40936018074033237,0.21,14.43,slippery
SARSA,1,3400,35037,0.59,0.49431107042371025,0.59,49.14,slippery
SARSA,1,3600,39137,0.37,0.4852365870939097,0.37,25.72,slippery
SARSA,1,3800,42613,0.41,0.4943110704237103,0.41,33.37,slippery
SARSA,1,4000,47880,0.77,0.42295258468165076,0.77,41.68,slippery
SARSA,1,4200,53833,0.49,0.5024183937956914,0.49,23.08,slippery
SARSA,1,4400,59374,0.71,0.45604802157206864,0.71,44.18,slippery
SARSA,1,4600,66017,0.75,0.4351941398892446,0.75,37.83,slippery
SARSA,1,4800,73874,0.31,0.46482319871173167,0.31,31.36,slippery
SARSA,1,5000,81009,0.46,0.5009082659620331,0.46,35.85,slippery
SARSA,2,1,7,0.0,0.0,0.0,8.2,slippery
SARSA,2,200,1433,0.02,0.14070529413628968,0.02,7.92,slippery
SARSA,2,400,3096,0.07,0.2564323999762428,0.07,8.55,slippery
SARSA,2,600,4567,0.09,0.2876234912646614,0.09,21.85,slippery
SARSA,2,800,6250,0.11,0.31446603773522014,0.11,12.81,slippery
SARSA,2,1000,7917,0.04,0.19694638556693236,0.04,10.49,slippery
SARSA,2,1200,9634,0.2,0.4020151261036849,0.2,17.29,slippery
SARSA,2,1400,11299,0.51,0.5024183937956913,0.51,33.15,slippery
SARSA,2,1600,12987,0.05,0.2190429135575903,0.05,9.07,slippery
SARSA,2,1800,14661,0.16,0.3684529491774707,0.16,15.52,slippery
SARSA,2,2000,16857,0.29,0.4560480215720686,0.29,28.48,slippery
SARSA,2,2200,18744,0.37,0.48523658709390977,0.37,17.02,slippery
SARSA,2,2400,21071,0.41,0.4943110704237103,0.41,27.79,slippery
SARSA,2,2600,23366,0.13,0.33799766898963113,0.13,15.73,slippery
SARSA,2,2800,25857,0.37,0.4852365870939097,0.37,27.81,slippery
SARSA,2,3000,28730,0.18,0.38612291966536916,0.18,18.97,slippery
SARSA,2,3200,30932,0.18,0.38612291966536916,0.18,15.41,slippery
SARSA,2,3400,34278,0.55,0.5,0.55,34.39,slippery
SARSA,2,3600,38286,0.13,0.3379976689896311,0.13,16.08,slippery
SARSA,2,3800,42604,0.49,0.5024183937956914,0.49,32.64,slippery
SARSA,2,4000,48304,0.71,0.4560480215720687,0.71,40.9,slippery
SARSA,2,4200,54422,0.51,0.5024183937956914,0.51,29.11,slippery
SARSA,2,4400,60426,0.5,0.502518907629606,0.5,28.31,slippery
SARSA,2,4600,65954,0.2,0.4020151261036849,0.2,21.69,slippery
SARSA,2,4800,71730,0.74,0.44084400227680803,0.74,44.51,slippery
SARSA,2,5000,78895,0.44,0.4988876515698589,0.44,27.76,slippery
SARSA,3,1,7,0.02,0.14070529413628965,0.02,7.87,slippery
SARSA,3,200,1611,0.01,0.09999999999999999,0.01,7.1,slippery
SARSA,3,400,3182,0.04,0.19694638556693236,0.04,10.12,slippery
SARSA,3,600,4750,0.09,0.2876234912646614,0.09,10.53,slippery
SARSA,3,800,6513,0.12,0.32659863237109044,0.12,17.36,slippery
SARSA,3,1000,8220,0.08,0.2726599243442907,0.08,6.9,slippery
SARSA,3,1200,10274,0.19,0.3942772444036626,0.19,21.66,slippery
SARSA,3,1400,12007,0.04,0.19694638556693236,0.04,6.1,slippery
SARSA,3,1600,13757,0.33,0.4725815626252608,0.33,32.24,slippery
SARSA,3,1800,15343,0.07,0.2564323999762428,0.07,9.86,slippery
